danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.642,0.541,-6.075,0.0279,0.353,4.54e-06,0.173,0.15,129.947,6iNIusxhpzojPEUiXmJFcN,195726
0.524,0.489,-7.828,0.0274,0.578,0.000624,0.186,0.443,127.768,4wYCe9tSmUolNU4WmJKbZy,267133
0.403,0.391,-11.551,0.0303,0.689,0.0,0.188,0.604,172.049,3zQzQUYoDGIZOUM0BL84mM,153920
0.464,0.602,-9.821,0.0617,0.00423,0.214,0.298,0.103,142.642,6nU0zaJuF6s5GhmOMYpm5B,466764
0.459,0.926,-6.187,0.0571,9.09e-05,0.567,0.31,0.327,171.994,7lw9yYGbqcHOupg7WdxrdU,267920
0.11,0.00682,-36.879,0.0471,0.916,0.742,0.135,0.0329,77.421,5qU2ayuH27qR9pN8YzzOo4,195747
0.74,0.876,-6.87,0.0369,0.0173,0.00152,0.0785,0.825,127.002,0ZqveF2rEFlz2oqF2xrriP,285427
0.252,0.0565,-17.913,0.0369,0.78,0.019,0.122,0.0399,66.472,5rk9fiBXv9FyEi3LcThutB,155116
0.429,0.278,-7.18,0.107,0.927,0.0766,0.962,0.219,137.271,47WoZJk3p6sMOZiSyP4Tqa,15587
0.932,0.485,-8.926,0.0965,0.609,0.0295,0.141,0.43,131.959,30GqVivI3eb7OgonUemcjf,155454
0.739,0.862,-7.451,0.0374,0.0492,0.0224,0.0699,0.844,100.018,15D65PvgOtMSNCNsPWNZUU,264347
0.0,0.0291,-20.254,0.0,0.935,0.877,0.366,0.0,0.0,5wg5KxwYaPvcDa8gxdMc4x,35040
0.559,0.85,-7.735,0.131,0.00637,0.0,0.154,0.277,154.976,5k8kM7FMh07pr7R97VR7SY,173973
0.516,0.907,-2.13,0.0641,0.00461,0.000198,0.32,0.487,128.023,0iCOM7P9YJosI9G6mIvU3K,277573
0.323,0.675,-9.165,0.0414,0.426,0.126,0.0868,0.326,118.494,57pY12WBQyIDjNJsmdQGEF,305000
0.195,0.144,-14.549,0.03,0.775,0.805,0.644,0.264,49.322,50UN2ZDSgKyz5xgrTD7pIH,98173
0.0836,0.0168,-24.565,0.0438,0.989,0.265,0.0942,0.0392,171.992,2ISLAyw8uJfOC3uA80Lzks,254600
0.821,0.732,-8.804,0.0933,0.0109,0.104,0.0791,0.205,130.029,5VU0dNMs8MAWSTOvvVgDYJ,210462
0.591,0.492,-10.568,0.169,0.00747,0.0148,0.0951,0.209,159.908,1y4qUmdo0DTgKC5OME5zie,235093
0.822,0.969,-11.471,0.0582,0.259,0.000153,0.39,0.765,128.007,2yAVzRiEQooPEJ9SYx11L3,283748
0.201,0.245,-13.068,0.0315,0.84,0.149,0.136,0.0374,110.546,7zNfdQ6CMDFTy5lpTuANdq,261787
0.542,0.719,-8.744,0.0303,0.0529,0.84,0.0859,0.0735,130.944,1eohWwYv5zfXgLf5yKCJIS,202867
0.687,0.918,-4.676,0.0392,0.00211,1.26e-05,0.344,0.747,110.06,73q3FpQVXWk5eSUnyo83E4,209400
0.771,0.225,-10.274,0.047,0.943,0.000141,0.271,0.267,129.907,5VD3oQilL00HfIEW6ICSQq,191587
0.52,0.761,-3.093,0.0853,0.256,4.96e-06,0.17,0.286,141.971,7vGuf3Y35N4wmASOKLUVVU,180823
0.84,0.842,-2.641,0.231,0.2,6.95e-05,0.138,0.875,125.104,7pG2mohladBSpE6CqxFik5,236013
0.866,0.899,-4.741,0.059,0.0832,2.98e-05,0.0625,0.706,122.397,0s6TWuZSH1HnGDYdYsy18O,343267
0.257,0.158,-15.931,0.049,0.994,0.118,0.347,0.192,117.445,4XMu2iNUWy15MIO4vXGeKr,205200
0.496,0.156,-17.059,0.0419,0.777,0.0,0.232,0.205,129.524,6IWxHgVbdKyUMydhVGXRaT,206333
0.635,0.283,-10.268,0.599,0.0316,0.0,0.29,0.317,82.494,5OccMTEcFkZJqbatU9BYgT,194508
0.582,0.5,-16.905,0.394,0.456,0.892,0.185,0.645,105.266,1dKuiEZxyeapkG6ut2xqRd,251027
0.783,0.594,-8.315,0.0394,0.126,0.0,0.16,0.943,110.018,3niT4GW5H2wbFFqHRTimw9,20062
0.584,0.533,-7.11,0.0305,0.684,0.0,0.306,0.224,131.745,3YKptz29AsOlm7WAVnztBh,288427
0.208,0.0162,-22.748,0.0455,0.983,0.0153,0.0696,0.041,125.891,3a3ZN0oeCXSP6r0aLvpYsT,207427
0.559,0.85,-7.735,0.131,0.00637,0.0,0.154,0.277,154.976,7eDl3HfGmzbv1G1mPnrqN4,173973
0.771,0.72,-5.671,0.103,0.258,0.0,0.137,0.794,103.092,2ESNJZExcQw1BAmmA8Ct3j,178515
0.824,0.412,-10.446,0.0399,0.981,0.431,0.11,0.629,124.035,45X21XthKu6dlbAPwMsS1Y,190404
0.734,0.468,-9.029,0.0912,0.018,0.0,0.382,0.285,118.001,35tWhD29yvWwB0IDRr6zsL,188947
0.421,0.791,-4.998,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,6kwAbEjseqBob48jCus7Sz,257200
0.607,0.303,-10.065,0.0244,0.817,0.0,0.183,0.555,97.383,5n6zROqnqMtYXfQ2vazEaz,144533
0.362,0.288,-17.303,0.0305,0.875,0.0145,0.192,0.719,91.999,1AkGG93JwJZ9lKyWc8msan,95480
0.683,0.772,-7.907,0.0311,0.0222,0.0149,0.203,0.737,123.871,2IHaGyfxNoFPLJnaEg4GTs,270373
0.672,0.904,-3.421,0.0342,0.0461,0.000251,0.0921,0.591,123.03,4sPCKi7i8DAdWc1WpQrmOG,205448
0.627,0.48,-4.462,0.0652,0.00817,0.014,0.179,0.102,117.009,2weNFSRqkClXtfBPTteafY,262267
0.674,0.857,-5.328,0.0346,0.0557,0.196,0.0942,0.278,117.028,6aqNCrRA7vs7v6QvRpI50t,285854
0.812,0.815,-5.669,0.045,0.256,1.05e-05,0.101,0.448,126.052,0qPmLKtO5mtwc0CShdYcr5,204481
0.743,0.808,-6.628,0.051,0.156,0.188,0.152,0.95,132.015,3qWXuFa3XqRkLpaxqspHAs,231131
0.736,0.88,-4.323,0.0339,0.00711,0.00123,0.301,0.704,127.998,4tmIJTSnuvskqsPwB5RCqx,228867
0.762,0.725,-6.644,0.0803,0.14,5.88e-06,0.0263,0.899,105.002,16ygpIPe2ClOoOypX6QAuH,221603
0.615,0.419,-8.8,0.0395,0.0173,0.497,0.135,0.216,76.997,67Hna13dNDkZvBpTXRIaOJ,330773
0.496,0.151,-24.631,0.0409,0.00708,0.96,0.139,0.575,191.233,2AfUjMwDO13IQbEQ3kCvO1,21867
0.273,0.529,-7.639,0.0487,0.0943,0.000122,0.0728,0.15,179.624,1R4By36dcTsai8sjC4b3Jw,247850
0.128,0.00141,-39.456,0.0403,0.967,0.655,0.0851,0.0579,68.363,2lt3EukzzxNHaVoz22FUqf,148000
0.608,0.88,-5.884,0.0686,0.00163,0.000403,0.206,0.227,99.99,1KPS1MHPrq9uPklJX8Q4XW,196584
0.492,0.969,-4.419,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,3K4HG9evC7dg3N0R9cYqk4,157333
0.736,0.768,-12.745,0.0533,0.00272,0.9,0.168,0.965,116.995,4Q33TtSeq7ybGQDBgoKRRj,218880
0.857,0.677,-2.303,0.051,0.0311,1.9e-05,0.0972,0.864,107.063,1X8jc3FHCa6rhciLl0sp45,180648
0.692,0.625,-7.768,0.0312,0.26,0.0622,0.344,0.885,140.008,0oVj4tzNaAN7WV6ZVcXdas,123813
0.486,0.00409,-26.655,0.938,0.964,0.00011,0.386,0.0,150.538,1mXUqkCpIIKUls5TJtDUHT,28293
0.639,0.837,-3.884,0.0317,0.0257,0.0,0.349,0.514,130.0,7ePYV9wwzP81LwXqcqqeMJ,205386
0.447,0.595,-9.991,0.0494,0.494,0.00968,0.459,0.692,79.02,7Mu8VjpUfFqZJ5OKC1nNpQ,246933
0.677,0.682,-6.879,0.0361,0.0405,0.0,0.0351,0.875,106.279,0RmXtDH1cBMGImRrmn5xL6,192107
0.689,0.62,-11.488,0.0491,0.0613,0.00219,0.103,0.596,134.297,43ri1ntzxjZgXh6KxQGDE1,270973
0.169,0.167,-18.586,0.036,0.589,0.74,0.0902,0.0377,67.864,6udFBv3qe6LOh2LfgVmbcY,247553
0.606,0.718,-4.094,0.0978,0.032,0.0,0.402,0.551,101.821,1gG5MoWK5SmHUcQPa2jxdP,213307
0.77,0.973,-6.199,0.102,0.0418,0.721,0.151,0.473,136.129,03FOLqqUOGRcYR7LnWVM25,276711
0.375,0.282,-16.787,0.0663,0.912,0.364,0.285,0.177,89.131,7kbgARiW7NDJRWdtGBy2hK,309160
0.893,0.582,-7.529,0.0431,0.157,0.00558,0.102,0.459,126.044,4xX7OsX8XTGWJgRxNNIaFT,188347
0.742,0.595,-7.51,0.107,0.15,0.0,0.111,0.431,101.013,3jVtllWS5CFFWLQng8sKsr,227000
0.748,0.812,-2.721,0.0411,0.0211,0.0,0.158,0.398,103.016,3RKYUjYedS0SrMw1nkt4Gf,210453
0.615,0.103,-20.558,0.922,0.75,0.0,0.316,0.613,175.205,18kS89XLmy7TXpaLaH4OYO,48760
0.57,0.774,-3.677,0.25,0.32,0.000332,0.199,0.229,65.964,4ymByZAPRqTlyJASAoJ921,244293
0.472,0.851,-3.463,0.0617,0.157,0.00552,0.148,0.207,106.886,6wOFwXcpXvjC2f6UOGLKp6,225565
0.888,0.739,-7.55,0.122,0.0672,0.000169,0.103,0.756,99.882,4T4qq8dTBnN3mPCnp3y2oE,266293
0.449,0.116,-22.023,0.0497,0.821,0.911,0.109,0.63,127.194,1CCitjT63LKZY5XQFd1bte,201600
0.717,0.49,-7.245,0.0402,0.16,0.0599,0.234,0.306,125.95,3HvjdMXIlooglCXI3SrJGT,141786
0.136,0.0894,-17.936,0.0346,0.445,0.912,0.112,0.0395,172.928,3HMM1UF3rSnpnq33wp3Lh1,99552
0.565,0.942,-6.821,0.0518,0.00107,0.000393,0.152,0.569,137.972,5M2LFOy2TvzBVU5KCd6N8v,235000
0.16,0.145,-20.495,0.0359,0.941,0.0919,0.103,0.0946,173.443,2wCRJwiL1WSrW0Dwfco7Nj,72627
0.634,0.677,-7.278,0.0304,0.0117,0.00103,0.126,0.558,135.012,4Y8q64VnhD0vFYy9g2WFpi,240867
0.486,0.288,-24.74,0.0726,0.88,0.965,0.111,0.976,189.646,7hflY8LpoAi4bUF7hBOWSX,105027
0.376,0.909,-3.904,0.0486,0.109,0.0,0.425,0.554,127.944,7o1D7BNNWa4WAYIJNl0SLQ,259707
0.301,0.564,-5.747,0.0609,0.0926,0.000256,0.237,0.411,192.033,7bzGIvAl75rZB20O9t5a5Z,190899
0.272,0.212,-17.638,0.0341,0.983,0.886,0.135,0.0497,77.176,3oOvErhSBCs0Bd6VgekYR9,118640
0.603,0.879,-4.098,0.124,0.0184,0.0,0.156,0.318,110.125,0B2RttXEiyXsMeQ7mMP3EI,228253
0.221,0.324,-9.524,0.0319,0.847,0.0279,0.362,0.0368,84.205,04mo8aGpEs0V2XYP8rtA5E,409685
0.88,0.994,-2.913,0.255,0.00498,0.0275,0.0557,0.569,154.041,5uTfpIHtRxtLTJo0gSqff8,174603
0.688,0.403,-8.484,0.0473,0.00894,0.763,0.107,0.162,101.397,1ZAng3CBSfq4KLQF7oEFtB,201433
0.562,0.783,-4.727,0.0428,0.135,1.44e-05,0.282,0.391,132.06,1xN7BpTAWnZkuSLOtRP6Qc,181787
0.793,0.5,-13.108,0.0319,0.028,1.96e-05,0.186,0.833,123.017,1EWsVHU4FNAdtN4R8FETag,243160
0.437,0.782,-2.797,0.0324,0.171,0.0,0.278,0.368,110.009,31NZmnpQihkWw7il2vXfOu,219694
0.627,0.928,-3.699,0.17,0.13,0.0,0.881,0.648,140.067,0WF4bfTAgTTnh6RaEKf1lK,166280
0.751,0.959,-1.725,0.0848,0.00121,0.286,0.0793,0.179,127.988,4LIU44C0gLBeSJdrKi82ae,228760
0.543,0.928,-5.095,0.0462,0.00477,0.000279,0.26,0.395,169.992,4pDqq2SLcpQZn9TXkiiyeR,312444
0.326,0.995,-4.38,0.147,9.41e-05,0.386,0.145,0.092,105.459,5ohfpKB5tt275f4Y4lQ9F7,291773
0.703,0.719,-3.591,0.0829,0.105,0.0,0.137,0.835,121.001,6L35DYriF8W9Bu5HuqLkys,200520
0.817,0.668,-4.662,0.0457,0.0863,3.12e-06,0.106,0.812,135.979,3PUIVxGDO1WlEaO0ePTYzP,194247
0.548,0.00157,-23.806,0.0745,0.992,0.967,0.125,0.14,79.866,5YZU5hCuOVNezhwaZfAy3g,135311
0.275,0.721,-6.222,0.0359,0.000702,0.821,0.0792,0.184,125.156,3v2oAQomhOcYCPPHafS3KV,543453
0.647,0.874,-4.565,0.0575,0.00905,0.000276,0.373,0.444,113.973,3MXDEDLmQPSQvoyJIYbIp3,234413
0.604,0.903,-4.231,0.0449,0.000176,0.53,0.0586,0.078,125.989,3dhPpCQvw3kn7so6mkTbJ3,293333
0.654,0.492,-7.777,0.0337,0.0307,0.000694,0.144,0.185,94.992,4XrKWBHDm587nYp6Io33oo,269860
0.641,0.944,-3.265,0.0671,0.0182,0.000205,0.0998,0.949,97.902,7he6lozdc8BMqA2dTnonyk,216640
0.601,0.644,-6.327,0.0891,0.131,0.0,0.0741,0.334,99.855,1NvAqtx7PytXUytohhYXbk,205099
0.253,0.872,-3.553,0.363,0.00392,0.00755,0.357,0.385,203.824,3ghwDnrMU5K6uQ1N97TdYk,190275
0.128,0.0215,-31.863,0.0443,0.993,0.635,0.0933,0.0322,77.152,4Yu4cofaVvQbYSq5aHehD4,187147
0.785,0.923,-5.671,0.173,0.0763,0.000642,0.143,0.459,105.009,1nMTBjKdCNPQoZdxsxzTLE,218252
0.646,0.671,-8.683,0.0529,0.000862,0.588,0.188,0.175,119.884,3KmJnUN23jLU4P6ecTzhnV,224140
0.452,0.151,-22.641,0.0435,0.849,0.177,0.592,0.67,139.536,2MJhYjlmSHLGblwqnblweV,113333
0.62,0.916,-9.055,0.0368,0.043,0.455,0.0376,0.854,121.799,2dWB85sLIZN6shUXNKq6lr,424693
0.812,0.783,-4.828,0.0486,0.0207,0.00169,0.0976,0.86,123.024,3Lnb561DlckyyTSONuqbLQ,203187
0.726,0.823,-7.664,0.0396,0.00218,0.875,0.0613,0.551,130.004,1XYRz1jsvXmOBNbLE44jCH,256120
0.314,0.169,-19.412,0.0324,0.727,0.916,0.363,0.241,102.841,3r1PDPRXWzXCZJJQeiowfx,180173
0.61,0.918,-3.481,0.0631,0.0368,0.00467,0.288,0.401,136.977,1tODhJU9HBb1ScNMXxZY1A,223987
0.729,0.793,-4.752,0.0438,0.289,0.231,0.155,0.965,127.995,2aSnVDiHQuWeEdAonvd5tD,170625
0.643,0.623,-9.307,0.0444,0.076,0.901,0.391,0.147,109.924,4jYyr6UxgAIITQjOA4VT1Y,197207
0.393,0.223,-19.751,0.0398,0.775,0.897,0.0529,0.427,115.717,6sJWjeNP7stpwbuKV3ygFw,121893
0.623,0.734,-5.95,0.107,0.0162,1.9e-06,0.145,0.372,107.853,76FZM38RC8XaAjJ77CVTNe,244453
0.725,0.721,-10.521,0.0589,0.128,0.000224,0.0254,0.944,112.292,12nOJO89vc7vuHQUcse2Tq,328307
0.238,0.0536,-28.218,0.0515,0.974,0.948,0.106,0.116,68.031,5NBAy2oiS9OIWyAZhklsH2,142467
0.566,0.978,-6.415,0.0819,0.129,0.0732,0.311,0.211,144.977,5TPCHtr8uYLKMXijNV8ZEz,300533
0.527,0.00512,-33.42,0.0561,0.994,0.886,0.0817,0.19,133.701,31S9lns2x8gDVOJjQ5iWCu,183253
0.364,0.983,-4.079,0.423,0.127,0.00324,0.24,0.0928,122.965,4Nem67gauMONGhgtXj69FE,201284
0.633,0.942,-12.969,0.0454,0.00441,0.778,0.124,0.207,144.996,6QNVYknUkjgXMHN44LllzC,241293
0.493,0.799,-5.654,0.284,0.289,0.0,0.326,0.78,123.246,0glmwp4mkJNg32M7WaCog0,90018
0.0607,0.267,-17.58,0.0425,0.979,0.407,0.119,0.104,62.444,2vmcv4E4FWPuaeF42WcXmT,461227
0.491,0.853,-6.182,0.0399,0.038,0.212,0.105,0.143,168.007,36lB3tfz1hlZ2xU7Tx67G0,209412
0.169,0.0314,-21.242,0.0402,0.927,0.929,0.0667,0.0364,113.74,6HUkUySYHOmFCjjBozCBlz,275293
0.544,0.608,-8.073,0.0287,0.0313,0.742,0.0925,0.088,145.049,5iRVNYbhfWNO2VzBykX7GS,233379
0.428,0.656,-3.712,0.075,0.0751,0.181,0.15,0.355,79.648,15BlympuVSfZFROojEMY2M,218933
0.7,0.546,-7.705,0.109,0.0131,0.0305,0.172,0.302,80.004,5ZVujHtwnsqFJvLnqRSdch,416000
0.776,0.838,-7.041,0.287,0.0262,0.239,0.69,0.529,150.017,5P5aI7MtgYbP7ORnHWSKfb,166404
0.765,0.327,-8.029,0.277,0.571,0.0479,0.0787,0.292,74.931,4NZrZgrRoR4GwR7flWOXRI,129600
0.472,0.604,-4.437,0.134,0.0315,0.0292,0.101,0.212,128.375,7qGoMOzR9pJ1bPl4bFmTN7,268000
0.645,0.58,-4.508,0.0563,0.0323,0.24,0.114,0.348,74.976,6s86lNim2KGB5ytl1BNYhY,147446
0.839,0.619,-5.561,0.239,0.000951,0.000134,0.0649,0.337,140.036,2Be2IeraxfBRyyZoID1cx2,250286
0.351,0.988,-1.673,0.124,0.0123,0.112,0.535,0.12,154.999,3fe0FJGCS3o1WzGikqM3Sn,161032
0.686,0.888,-3.348,0.0857,0.00134,0.000689,0.0736,0.108,142.015,0Q3SC6kEhxYagDP3bFe5K9,243380
0.47,0.849,-3.554,0.0657,0.0621,0.0,0.114,0.25,139.943,1iA7DyrJbukpd4X2EcT9Xd,231441
0.674,0.867,-3.376,0.0448,0.0298,1.06e-06,0.106,0.606,121.982,37F3QLQTVSMUF0Ef041dUp,163279
0.835,0.608,-7.485,0.251,0.00229,0.779,0.0831,0.567,149.913,1eHPz3Ccu5UIMAXWYDCjaj,163057
0.674,0.502,-7.61,0.0458,0.126,0.0,0.113,0.165,145.982,6w11tS0KUmo44Pwc3X4xc7,198303
0.62,0.864,-4.334,0.114,0.0323,0.0,0.117,0.395,98.059,3UEnF6y5tyHVtMzldS3svp,228980
0.43,0.831,-5.247,0.0759,0.0518,8.53e-06,0.773,0.144,115.216,4inYiXI3aHvJMK9LGRDsKa,148114
0.324,0.526,-8.543,0.099,0.327,0.00206,0.344,0.039,81.027,32Mh7kOCWmNTZgre0cGvCV,214204
0.631,0.953,-3.739,0.0343,0.0241,0.0155,0.108,0.422,141.99,3MEYFivt6bilQ9q9mFWZ4g,273803
0.568,0.919,-2.206,0.0755,0.0711,0.0,0.443,0.14,129.802,4YPHrO0jB8nJCrcSckSwie,133274
0.555,0.716,-7.377,0.0594,0.0452,0.00273,0.427,0.287,150.109,3maRMTZGRVguZPqOBUFvOB,217600
0.683,0.887,-4.944,0.0497,0.0125,0.446,0.318,0.551,132.007,6gdDu39yYqPcaTgCwYEW8i,267947
0.691,0.856,-5.614,0.0407,0.0614,0.119,0.034,0.414,136.98,4YIoQqE50AdyG4BQafCi3u,213340
0.416,0.786,-1.113,0.0463,0.311,0.0,0.117,0.346,80.192,6gfi3T4K9MqNi7yxKnpNaZ,186375
0.418,0.801,-4.304,0.179,0.419,0.000398,0.453,0.269,58.639,1qkk7Yoex00ItYrE45nTpQ,152471
0.55,0.858,-2.58,0.0357,0.041,0.199,0.0562,0.577,145.169,6btkdvumrTmcFzy3oFpZqS,271749
0.514,0.924,-5.417,0.052,0.000208,0.805,0.0684,0.0675,151.994,2BVUOGciUUUqOPSLtHwLGp,224211
0.707,0.618,-8.367,0.0326,0.66,0.000155,0.107,0.657,100.005,6d9P9mgBNZFytbTl9ZuEgL,129600
0.565,0.59,-6.974,0.0379,0.126,0.783,0.0583,0.29,80.424,4heGpp2Hkh0xyTnwduAPxc,193865
0.601,0.591,-7.407,0.0337,0.0188,0.0766,0.126,0.37,150.044,2bCjaF7cRm53Wdq9RtkYJu,182400
0.536,0.879,-3.019,0.0621,0.0742,0.0,0.0847,0.334,140.137,3OaunNUlXXs5e2PXtNAzzG,192000
0.767,0.652,-5.581,0.0456,0.0358,0.194,0.196,0.224,139.946,6oGDyyUzQzTa1JtInKONav,166821
0.747,0.491,-6.043,0.0639,0.197,1.77e-05,0.0837,0.827,145.034,7uSZPbd8DxdkmSauCKnITY,266483
0.373,0.833,-7.255,0.426,0.0396,7.35e-06,0.0541,0.36,80.436,1PzNqhDtJYHVBMOI9Xmx2c,166121
0.707,0.618,-8.367,0.0326,0.66,0.000155,0.107,0.657,100.005,33K5gIHX0vvTbO4A2VV2TP,129600
0.574,0.576,-8.267,0.0446,0.0579,0.00147,0.208,0.287,145.094,3mof6Z6vz6gonsuIEQXank,254897
0.328,0.515,-7.136,0.0448,0.0587,7.7e-05,0.105,0.13,73.07,32mkKYBWlUCCGe8abpvl6U,262400
0.63,0.706,-5.989,0.0289,0.0991,0.0,0.119,0.215,114.028,1UtRBq2n0IlQNA1WI3axWX,208421
0.533,0.794,-3.544,0.0413,0.039,0.028,0.266,0.125,72.782,4RxPT0GJC95UTLNj7mvAa2,178763
0.469,0.722,-6.208,0.036,0.0466,6.47e-05,0.0999,0.101,134.946,23flSzhAU0AJiaoxPgqLKb,232899
0.602,0.857,-4.597,0.0424,0.00115,7.96e-06,0.0575,0.12,140.191,0QjVOn2O9lTDDseljMKMK5,123525
0.547,0.85,-4.535,0.145,0.015,0.875,0.137,0.0681,171.94,0gfV3qREGokBnd3DeK9xjj,245580
0.405,0.971,-2.827,0.0955,0.000219,0.783,0.126,0.151,159.928,541X1Kd0KzOLxspM1T8fiv,210000
0.569,0.904,-2.781,0.0365,0.0201,0.0,0.303,0.354,92.004,5suBTMaVFuSmXUdhoXSCnL,158478
0.664,0.794,-5.787,0.06,0.00207,0.819,0.114,0.104,130.036,1BMve5dCKHJ8ARC2fkRpW2,208616
0.357,0.607,-6.227,0.0336,0.000914,0.0849,0.582,0.0376,144.997,3rD9mhlzhKKugBOEe62k50,221461
0.547,0.823,-4.83,0.0351,0.0517,0.000367,0.135,0.125,95.008,4idjrwbfYRg5QlqJqdBQyT,242526
0.458,0.969,-4.006,0.0733,0.0402,0.958,0.341,0.0913,149.961,1k8k9HFrcaS0bMrkyuOhm0,225600
0.764,0.699,-6.425,0.113,0.526,0.000625,0.0935,0.457,125.055,7a2JaqaXhE63MBimY7mcGz,153600
0.478,0.962,-3.116,0.0965,0.0073,0.592,0.543,0.159,140.067,4eRKLoekIhUlkwkszb928L,265352
0.559,0.7,-4.242,0.0338,0.0489,8.4e-05,0.25,0.49,125.024,3cLJPj03j74cOPa2g7ci3M,182850
0.534,0.794,-3.872,0.0437,0.09,0.0,0.323,0.235,95.935,1ER0IImVOV3g6qJAC2F9GE,248828
0.252,0.171,-11.278,0.037,0.51,0.104,0.0994,0.0628,135.485,7FyGAyzhXqJryIsABMfIK7,254144
0.479,0.696,-4.982,0.0378,0.241,4.12e-05,0.135,0.183,145.087,32NZubSyu1uxe8N1Btqtlk,238345
0.528,0.834,-3.047,0.197,0.00123,0.172,0.746,0.343,180.058,4bcOaSoyeVbPpiElUuI9Cd,210528
0.485,0.936,-4.803,0.327,0.0679,0.00432,0.37,0.264,144.048,3uIaQ7mx3uenhENGBXNqku,175291
0.244,0.7,-7.387,0.0372,0.0379,4.42e-06,0.291,0.209,81.587,5oDg1RbhTmyaShWKjdOLet,169600
0.402,0.809,-4.95,0.251,0.152,0.0,0.134,0.386,112.667,4LLOxPu28AkzPzduMdjFQ3,195200
0.476,0.792,-3.322,0.0764,0.155,0.000767,0.192,0.156,145.009,4cYwEZHldKTQOvnpMdKn6d,211862
0.653,0.928,-4.315,0.166,0.00514,0.117,0.345,0.677,130.045,6O4JigLzateJbqb8G3VVTR,140308
0.463,0.773,-5.01,0.091,0.0322,0.0,0.1,0.203,150.064,7JiWFKym2XX7vgQDt0uUmB,256000
0.545,0.704,-7.003,0.157,0.00318,0.214,0.103,0.394,183.999,3tsY9DsMvPqlmZ7ZTGXrQQ,221830
0.565,0.59,-6.974,0.0379,0.126,0.783,0.0583,0.29,80.424,0JN3OE3SSJdzi3KvUx0xiS,193865
0.628,0.697,-9.576,0.0751,0.615,0.00133,0.1,0.39,124.038,3uTs2w0H7LK1CbhR0ER9j6,232258
0.501,0.938,-2.26,0.0568,0.357,0.569,0.0996,0.241,139.997,4JVHZKbaVjyobaBbu1CXj6,272958
0.572,0.627,-4.419,0.0324,0.375,0.00793,0.114,0.139,140.024,54FMo9RsAN5gsuMgSBECX5,233143
0.699,0.602,-5.835,0.0349,0.211,1.96e-06,0.971,0.158,115.028,54LlZMD2ZnQXHsiiIMaos7,210783
0.517,0.889,-4.415,0.0456,0.0224,0.278,0.685,0.0359,142.05,5IIX69KluJMoZeCYYiYx8z,309296
0.642,0.974,-4.827,0.0684,0.0103,0.514,0.0955,0.483,149.966,14zclHjDKqvQOQj8FiMsmd,192000
0.63,0.851,-5.414,0.0421,0.2,0.622,0.789,0.365,137.951,45hJFt1e8mTYDrI97QFLcf,267164
0.554,0.987,-3.337,0.334,0.0119,0.284,0.143,0.0783,149.735,0zDWtTrHkB0hC8PaCSk0Lx,153600
0.416,0.936,-0.751,0.0386,0.0667,0.000155,0.0822,0.0989,149.999,7pkNtCOB3oitSNnzHNM5FX,249612
0.53,0.933,-3.795,0.241,0.0163,0.264,0.1,0.444,150.071,0qPZo4jWPVUuzt4OY0YiHH,172800
0.708,0.666,-6.179,0.0417,0.0737,0.0171,0.184,0.409,122.019,2hVG0ZPuC3Me2r28Bg0Qkd,200656
0.723,0.86,-5.033,0.0629,0.0364,0.22,0.0871,0.493,126.04,6G6gv3EH3kWjm35x6tcsOF,169524
0.533,0.83,-4.38,0.272,0.0534,3.03e-06,0.65,0.443,140.079,4B0jh5LyfWZQLvtEzFDQyr,216857
0.484,0.683,-5.707,0.036,0.043,0.000242,0.109,0.0846,159.961,4RGkMld66XdEu419dyhlGq,217500
0.687,0.885,-6.728,0.232,0.253,0.0,0.0654,0.479,120.076,45iFefhmdhEYgVQSI3DCKN,170755
0.42,0.905,-2.135,0.0593,0.0728,0.739,0.12,0.0334,100.028,4Kb8imzv3qKW11smbXrXkt,376800
0.271,0.838,-5.674,0.0939,0.00274,0.00979,0.32,0.406,149.652,28AyupyPncbjVaeROXQHfJ,141600
0.607,0.741,-5.947,0.0348,0.0662,0.0782,0.11,0.283,79.024,1dldHTwGWbTXgGmflUQlbC,185316
0.522,0.996,-1.545,0.0598,0.0195,0.872,0.552,0.546,74.998,54UnnwazTfj2nI5O98kzTx,140800
0.493,0.692,-10.979,0.151,0.161,0.859,0.0727,0.111,86.983,66Uf5wWeuWHCodwoFy1uXX,184828
0.479,0.659,-7.632,0.0351,0.264,0.0333,0.13,0.178,154.034,3j3xA2JFjRvV9MVF2mSBc5,274286
0.345,0.697,-5.917,0.0452,0.151,0.0,0.138,0.224,149.995,21PELgAI135nZmhjEi9MxG,261200
0.473,0.913,-2.402,0.0395,0.454,0.00072,0.127,0.29,130.006,0GSZ8cs7lQvV0FeY4VlLOB,236326
0.542,0.854,-3.329,0.0788,0.533,0.0445,0.182,0.317,117.983,20I6rSlG7vXp1FQn5EuWQD,171179
0.507,0.664,-7.875,0.0524,0.15,0.0499,0.0986,0.0656,166.946,4hGKCk6lmk9B3kGE0UvL8m,152335
0.342,0.768,-4.032,0.0588,0.0867,0.0566,0.255,0.196,119.705,5GRJ2KhuIqwLQu0N04j0oV,250638
0.463,0.989,-3.248,0.0517,0.00333,0.798,0.1,0.481,139.979,3Fo5aoeuwaXaXNw6crVo0B,198857
